name,surname,gender,searching_gender,age,interests,latitude,longitude
Christina,Drake,F,B,36,"Squash, Woodworking, Treasure hunting, Air hockey",39.1899,-120.1083
Christopher,Ellis,M,M,31,"Pool, Synchronized swimming, Choreography",37.0892,-122.0409
David,Bryant,M,N,26,"Computer programming, Table tennis, DJing, Glassblowing",40.0324,-86.4551
Aaron,Steele,N,B,39,"Muay Thai, Sailing, Art history, Video editing",45.1002,-93.0882
John,Vance,M,N,20,"Rock Climbing, Computer programming, Bouldering",39.5337,-86.3776
Lisa,Woodard,F,M,21,"Snowboarding, Astrophysics, Drawing, Jujitsu",41.8443,-71.8823
Teresa,Lee,F,N,25,"Woodworking, Road cycling, Orienteering",43.6147,-88.4953
Maurice,Vargas,M,M,33,"Self defense, Improv, Surfing, Ice skating, Financial analysis",42.4795,-72.5947
Megan,Fleming,F,M,31,"Mixology, Rock Climbing, Board games, Judo, Wrestling",35.8648,-106.0096
Marissa,Vance,F,N,27,"Writing, Ice skating, Gaming",41.2852,-111.9859
Miguel,Schmitt,M,F,39,"Billiards, Art, Financial analysis, Hiking, Astrophysics",34.1573,-117.6592
Ian,Anderson,N,N,25,"Wrestling, Floristry, Music production, Salsa",39.2974,-85.2144
Brian,Brady,M,N,39,"Marketing, Bouldering, Escape rooms, Painting",30.8503,-93.7536
Jennifer,Wilkerson,F,M,35,"Cybersecurity, Landscaping, Dancing, Gymnastics, Literature",37.8989,-94.2307
Kimberly,Hartman,F,F,27,"Woodworking, Music production, Darts, Ethical hacking, Volleyball",35.1524,-97.6602
Kristin,Kelley,F,M,30,"Baking, Kiteboarding, Choreography, Drawing, Mathematics",33.809,-95.505
Jonathan,Lowe,M,N,20,"Financial analysis, Sculpting, Squash",36.7502,-108.3588
David,Miller,M,M,18,"Weightlifting, Stand-up comedy, Choreography, Karate",40.1137,-87.2566
Kimberly,Pearson,F,A,34,"Badminton, Road cycling, Knitting, Interests, Journalism",34.4545,-90.4779
Marissa,Young,N,B,36,"Jogging, Public relations, Biking, Writing, Triathlons",43.1619,-95.3195
Jesse,Wright,M,B,21,"Calligraphy, Shuffleboard, Hunting, Astronomy",33.7245,-90.55
Dominique,Wallace,F,N,23,"Choreography, Mountain biking, Geocaching, Sailing",32.7566,-98.9125
Mark,Owens,M,F,27,"Drawing, Wine tasting, Cycling",31.4126,-109.9178
Sydney,Garcia,F,A,30,"Ballet, Yoga, Literature, Data analysis",42.0771,-87.7282
Tyler,Garcia,M,M,19,"Travel, Karate, Boxing, Field hockey",48.1666,-100.0369
Susan,Lucas,F,M,39,"Skateboarding, American football, Windsurfing, Horseback riding",62.7762,-164.5157
Melissa,Barnes,F,B,31,"Sculpting, Pinball, Boxing",42.9306,-75.3802
Morgan,Turner,F,F,31,"Bar tending, Astronomy, Windsurfing",47.41,-88.2647
Andrew,Curtis,N,A,39,"Filmography, Running, Hang gliding, Horseback riding, Music production",41.5102,-90.7669
Erica,Simmons,F,B,29,"Jazz, Gardening, Judo, Marathons",40.989,-84.5837
Jonathan,Farmer,M,M,30,"Interior design, Sewing, Equestrian, Boating, Cooking",42.6904,-82.7398
Carol,Smith,F,N,35,"Theater, Surfing, Equestrian",38.1255,-81.2333
Kevin,Sanders,N,N,21,"Gardening, Escape rooms, Choreography, Web design, Wrestling",34.9592,-79.4352
Robert,Flores,M,F,39,"Gardening, Literature, Boating, Landscaping",41.2166,-96.6172
William,Adams,M,F,38,"Pinball, Astrophysics, Badminton, Music production, Mixology",35.5664,-79.54
Samuel,Harrison,M,M,25,"Billiards, Synchronized swimming, Skateboarding, Table tennis",43.0097,-93.6013
Amanda,Ho,F,A,30,"Rock climbing, Kickboxing, Fashion design, Bar tending",46.5589,-91.5712
Mary,Jimenez,F,A,30,"Astrophysics, Acting, Air hockey",40.9423,-74.5011
Lisa,Miranda,F,A,27,"Fashion design, Art history, Escape rooms",44.1561,-121.328
Meagan,Ballard,N,A,19,"Interests, Watercolor, Acting",47.8744,-122.3077
Jasmine,Torres,N,B,38,"Roller hockey, Calligraphy, Board games",39.5525,-78.8692
April,Ross,F,F,39,"Boating, Kayaking, Teaching, Rock climbing",34.0155,-118.1108
Ashley,Schneider,F,A,26,"Pinball, Interior design, Filmmaking, Pottery, Jujitsu",41.3868,-93.2731
Anne,Short,N,B,28,"Acting, Road cycling, Landscaping, Public relations",43.7447,-87.966
Diana,Gardner,F,M,18,"Photography, Lacrosse, Letterboxing",33.6278,-91.3953
Nicole,Peterson,N,N,32,"Video games, Windsurfing, Skydiving, Literature",28.2346,-80.6079
Tony,Clark,N,A,30,"Woodworking, Music, Reading, Gaming, Card games",37.4806,-82.5262
Justin,Hurley,M,B,18,"Filmography, Acting, Rock climbing, Self defense",41.0079,-91.1636
Samantha,Murphy,F,M,20,"Puzzle solving, Jujitsu, Equestrian, Bar tending, Skiing",36.9156,-94.6696
Andrew,Anderson,M,B,24,"Shuffleboard, Journalism, Field hockey",30.481,-90.1122
Joy,Miranda,N,F,37,"Jazz, Rugby, Hang gliding",43.8118,-88.3916
Tammie,Rose,N,M,22,"Ice skating, Salsa, Video editing, Knitting",29.4716,-81.1303
Melanie,Ruiz,F,B,27,"Physics, Sailing, Painting",36.5789,-94.6385
Marcus,Murphy,M,N,18,"Food criticism, Rugby, Salsa, Video editing, Running",38.9773,-86.1269
Cheryl,Shaw,F,B,18,"Fishing, Fitness, Cooking, Advertising",39.4787,-75.138
Misty,Baker,F,B,27,"Fitness, Reading, Badminton",37.1284,-96.1848
Matthew,Lynch,N,B,20,"Bar tending, Fishing, Sailing, Filmmaking",37.8564,-87.4167
Edward,Cox,N,M,27,"Hiking, Puzzle solving, Karate, Ballroom dancing, Interior design",35.9877,-94.9456
Alan,Fox,N,M,29,"Martial arts, Football, Stand-up comedy, Ice skating",39.093,-89.8023
David,Sandoval,M,F,36,"Pool, Wine tasting, Skateboarding, Geocaching, Calligraphy",40.7307,-90.6638
Jillian,Vincent,F,B,20,"Rugby, Meditation, Theatre, Writing",45.1671,-92.9588
Jean,Davidson,N,F,33,"Muay Thai, Reading, Web design, Floristry, Martial arts",47.86,-100.5133
Taylor,Knox,F,A,39,"Jogging, Acting, Football",37.3628,-79.8524
Donald,Jones,M,N,26,"Computer programming, Kiteboarding, Improv, Skydiving, Investment banking",34.2617,-90.675
Susan,Herring,F,A,18,"Carpentry, Mathematics, Hiking",38.58,-90.6698
Paula,Lutz,N,A,22,"Squash, Ballet, Bar tending, Running",33.0926,-85.5253
Thomas,Wilson,M,B,31,"Woodworking, Yachting, Dancing, Weightlifting, Marathons",41.1586,-88.6542
Teresa,Adkins,F,N,18,"Drawing, Skateboarding, Darts, Video editing, Yoga",43.37,-93.7747
Ashley,Camacho,N,N,37,"Writing, Carpentry, Orienteering, Horseback riding",32.6394,-116.4744
Steven,Romero,M,N,30,"Rock climbing, Teaching, Choreography, Floristry",39.9985,-84.793
Erica,Aguilar,N,F,22,"Photography, Glassblowing, Badminton",36.686,-93.1015
Derek,Mcdonald,N,A,26,"Boating, Video games, Rock climbing, Road cycling",36.3823,-89.3533
Veronica,Hogan,F,B,24,"Video editing, Food criticism, Carpentry",35.2816,-99.1336
Cheryl,Hendricks,N,M,39,"Board games, Floristry, Astronomy",41.991,-92.3873
William,Barrett,N,B,30,"Letterboxing, Nature, Astronomy, Interior design, Sculpting",43.2247,-78.0292
Stephanie,Nelson,F,F,21,"Pool, Video editing, Mathematics, Movies",33.1995,-89.3418
Joyce,Martinez,N,A,37,"Watercolor, Equestrian, Choreography, Triathlons, Air hockey",47.0261,-108.8031
Diane,Greene,F,M,33,"Acting, Public relations, Kickboxing",42.2626,-93.0092
Daniel,Wallace,M,F,19,"Mountain biking, Hiking, Air hockey",38.6549,-92.7803
Joshua,Pace,M,N,22,"Art, Geocaching, Music, Jazz",33.2387,-115.5146
Dawn,Johnson,F,N,20,"Treasure hunting, Sailing, Music production",31.2564,-89.8266
Jennifer,Bell,F,M,21,"Self defense, Ethical hacking, Fishing",32.885,-93.8814
Brandi,Haas,F,M,24,"Web design, Baking, Golf",33.4098,-117.1395
Catherine,Lyons,F,N,18,"Mixology, Kiteboarding, Martial arts",41.9516,-88.4743
Matthew,Castillo,N,B,37,"Badminton, Yachting, Martial arts, Mathematics",40.5263,-99.6324
Paul,Glenn,M,N,39,"Sailing, Pinball, Road cycling",37.7156,-98.3202
April,Rogers,N,M,35,"Pilates, Video games, Cooking, Geocaching",38.7175,-95.0778
Nicholas,Allen,N,M,22,"Skydiving, Drawing, Singing, Pottery",45.2161,-85.0807
Heather,Lee,F,F,37,"Sewing, Web design, Paragliding, Gaming",40.0771,-74.9517
Brian,Walker,N,B,23,"Self defense, Astronomy, Dancing, Letterboxing",42.6462,-92.4626
Melanie,Adams,F,B,38,"Blacksmithing, Road cycling, Gaming",35.3597,-81.9232
Tiffany,Williams,F,A,21,"Biking, Data analysis, Cycling, Golf",27.3564,-80.2983
Sandra,Harrison,N,N,32,"Letterboxing, Sailing, Badminton, Triathlons",36.5139,-86.5629
Samantha,Woodward,N,M,37,"Horseback riding, Letterboxing, Hang gliding",18.3268,-66.4057
Justin,Hernandez,M,B,18,"Golf, Art history, Geocaching, Food criticism",43.264,-76.9954
Brittany,Jones,N,N,23,"Glassblowing, Boating, Polo, Darts, Marketing",36.1678,-79.5135
Joshua,Smith,M,N,32,"Choreography, Kiteboarding, Investment banking, Snowboarding",38.2809,-85.6617
Mia,Smith,F,A,37,"Art history, Muay Thai, Music, Marketing",41.7803,-98.6785
Mary,Thompson,F,B,35,"Skydiving, Web design, Basketball",40.5834,-74.1496
Madison,Barker,N,N,31,"Squash, Boating, Darts",37.4306,-120.7759
David,Trujillo,M,A,23,"Investment banking, Boating, Hiking, Bouldering, Astronomy",28.0871,-80.57
Steven,Neal,N,B,36,"Poetry, Guitar, Skydiving, Board games",41.4506,-75.5753
Karen,Murray,F,M,20,"Letterboxing, Choreography, Theatre",45.0619,-92.966
Jaime,Gibbs,M,M,34,"Karate, Cycling, Watercolor, Treasure hunting, Jazz",44.0668,-89.2915
Shane,Garcia,M,M,29,"Floristry, Shuffleboard, Air hockey",34.4808,-99.3521
Travis,Sullivan,M,M,28,"Road cycling, Improv, Ceramics, Martial arts, Basketball",31.6914,-92.1298
Duane,Ward,M,F,18,"Muay Thai, Roller hockey, Baking, Squash",39.8686,-79.9211
Brenda,Juarez,F,B,21,"Carpentry, Boxing, Hunting, Self defense, Snowboarding",32.6478,-96.2596
Peggy,Boyle,F,N,20,"Filmography, Sewing, Lacrosse, Music production, Basketball",39.2254,-84.8613
Elizabeth,Morris,F,M,18,"Blacksmithing, Baking, Orienteering, Surfing",39.4017,-107.133
Peter,Rogers,M,N,28,"Cycling, Fashion design, Theatre",38.6202,-94.677
Sydney,Mendez,F,N,20,"Equestrian, Letterboxing, Blacksmithing, Jogging",46.7735,-118.8277
Jessica,Lewis,F,M,35,"Computer programming, Gymnastics, Pinball, Literature, Ballroom dancing",39.9871,-87.1471
Margaret,Combs,F,F,35,"Hunting, Billiards, Letterboxing, Sailing",36.2883,-115.0888
Elizabeth,Alexander,N,B,35,"Travel, Mathematics, Pinball",37.9063,-121.599
Erica,Norris,F,A,30,"Ice skating, Teaching, Gaming, Football",35.17,-107.364
Elizabeth,Black,N,B,39,"Landscaping, Lacrosse, Horseback riding, Triathlons",35.2657,-78.958
Alicia,Davis,F,A,27,"Music production, Carpentry, Biking, Field hockey, Gymnastics",39.2075,-108.805
Shane,Martinez,M,B,28,"Swimming, Public relations, Yoga",40.4454,-74.1699
Martha,Sanders,F,M,19,"Stock trading, American football, Golf, Floristry",33.8731,-109.9763
Ronald,Cook,M,F,27,"Nature Photography, Food criticism, Table tennis, Water polo, Poetry",43.8259,-84.763
Wendy,Jones,N,F,28,"Travel, Improv, Mountain biking, Snowboarding",32.9936,-89.0636
Kimberly,Henderson,F,B,23,"Bowling, Lacrosse, Ballet, Astrophysics",42.4649,-97.9071
Jonathan,James,N,N,31,"Guitar, Stand-up comedy, Golf, Puzzle solving, Skateboarding",35.4818,-88.7306
Shannon,Robinson,N,F,23,"Choreography, Boxing, Muay Thai, Escape rooms, Meditation",47.8631,-122.2037
Lauren,Clark,N,M,26,"Windsurfing, Table tennis, Travel, Movies, Running",42.123,-75.9624
Steven,Nunez,N,N,30,"Pool, Orienteering, Boxing, Polo, Gaming",36.0402,-98.964
Alex,Harvey,N,B,31,"Rock Climbing, Kayaking, Filmmaking, Nature Photography, Cycling",41.0109,-90.7472
Luke,Moore,M,F,32,"Improv, Jogging, Diving",44.3074,-91.9989
Dan,Henry,M,F,34,"Billiards, Mathematics, Skydiving",38.1626,-88.0643
Brooke,Lopez,F,A,20,"Meditation, Synchronized swimming, Judo, Mathematics, Carpentry",43.7155,-98.4837
Bianca,Costa,N,M,33,"Computer programming, Choreography, Diving, Windsurfing",39.9996,-83.6219
Anthony,Hoffman,M,B,23,"Ceramics, Interests, Soccer, Travel",41.5906,-88.0293
Perry,Anthony,M,B,29,"Road cycling, Skiing, Air hockey",37.051,-85.0774
John,Jefferson,M,A,21,"Mixology, Puzzle solving, Cooking, Astronomy, Synchronized swimming",37.2563,-109.303
Alexander,Peters,N,N,19,"Hang gliding, Road cycling, DJing, Data analysis",47.9642,-117.4398
Jeffery,Smith,M,N,38,"Volleyball, Equestrian, Cooking",19.581,-155.8985
Philip,Tucker,M,B,18,"Reading, Gaming, Cycling, Theater",38.8186,-82.1934
Michaela,Robinson,F,M,33,"Yoga, Choreography, Lacrosse, Windsurfing",39.4426,-77.6873
Jonathan,Richardson,N,N,28,"Mobile app development, Theater, Gardening, Carpentry",32.9609,-97.3387
Valerie,Lawson,F,B,35,"Bowling, Bouldering, Gaming, Triathlons, Gymnastics",42.879,-88.4697
Cheyenne,Anderson,F,F,27,"Painting, Skydiving, Orienteering, Triathlons, Landscaping",41.2021,-76.7854
Matthew,Jordan,M,B,29,"Filmmaking, Air hockey, Advertising",41.6809,-93.628
David,Stephens,M,A,21,"Watercolor, Treasure hunting, Blacksmithing, Equestrian",37.8481,-99.7548
Emily,Fisher,F,M,39,"Karate, Wrestling, Self defense",41.5032,-90.3171
Darrell,Rodriguez,M,A,24,"Hang gliding, Journalism, Hunting, Table tennis, Woodworking",40.5973,-79.563
Tony,Spears,N,M,21,"Table tennis, Letterboxing, Journalism, Biking",42.9299,-72.6128
Nathan,Warner,M,M,22,"Fishing, Pool, Skiing, Knitting, Teaching",40.6043,-79.7602
Robert,Randall,N,A,36,"Meditation, Knitting, Muay Thai, Web design",42.6645,-83.1563
Terri,Fisher,N,F,34,"Surfing, Fitness, Glassblowing",35.206,-114.2327
Robert,Ramos,N,M,19,"Music production, Biking, Ice skating",41.6054,-87.7527
Robert,Mendoza,N,F,31,"Lacrosse, Rappelling, Sewing, Investment banking",38.1384,-80.2107
Valerie,Thomas,F,N,37,"Mathematics, Bar tending, Sculpting, Paragliding, Pottery",42.8908,-85.7066
Julie,Glover,N,B,31,"Shuffleboard, Ethical hacking, Video editing, Landscaping",42.335,-76.7881
Andrea,Burns,N,F,21,"Fashion design, Teaching, Horseback riding, Advertising",38.2535,-90.6028
Jason,Wilson,N,F,25,"Stock trading, Hunting, Roller hockey",41.436,-79.9592
Heather,Turner,N,B,37,"Lacrosse, Rappelling, Basketball",42.5204,-123.4252
Robert,Harris,N,N,39,"Stand-up comedy, Football, Yoga",26.2837,-81.6629
Cynthia,Nguyen,N,M,31,"Synchronized swimming, Ice skating, Physics, Orienteering",34.3148,-89.9249
Melissa,Newton,N,A,37,"Yoga, Pilates, Food styling, Floristry",34.9304,-76.8112
Christopher,Wright,M,B,32,"Baseball, Wine tasting, Jazz, Salsa",44.5795,-91.212
Michael,King,M,N,18,"Hang gliding, Blacksmithing, Mixology",32.9987,-94.6311
Douglas,Medina,M,A,19,"Investment banking, Literature, Writing, Swimming, Diving",40.7454,-73.5604
Daniel,Patel,N,F,30,"Wine tasting, Mountain biking, Polo, Diving",41.9233,-95.8514
Steven,Herman,M,N,28,"Food criticism, DJing, Football",37.6399,-91.5345
Kelly,Bailey,N,N,24,"Data analysis, Rock Climbing, Nature, Fitness, Windsurfing",38.984,-77.074
David,Meyer,M,F,33,"Golf, Art, Journalism, Muay Thai, Music",36.2816,-101.0441
Alyssa,Floyd,F,M,34,"Cooking, Ethical hacking, Snowboarding, Gaming",42.6643,-104.0913
Laura,Bennett,F,N,30,"Literature, Drawing, Martial arts, Photography",42.1593,-94.0183
Neil,Hutchinson,M,N,34,"Floristry, Mobile app development, Surfing, Journalism",40.1244,-85.6878
Matthew,Mccoy,N,A,29,"Jujitsu, American football, Roller hockey",40.1815,-80.8869
Brandon,Schmidt,M,M,32,"Wrestling, Mixology, Squash, Road cycling",33.6598,-90.5214
James,Rodriguez,M,N,29,"Pottery, Salsa, Knitting, Squash, Rock Climbing",47.5425,-96.527
Michael,Johnson,M,F,28,"Billiards, Boxing, Bouldering, Treasure hunting",37.8214,-88.929
Jeremy,Thomas,N,A,39,"Air hockey, Cybersecurity, Ceramics, Interests, Woodworking",41.1931,-88.3146
Paula,Richardson,F,N,31,"Hunting, Pilates, Physics, Kickboxing",40.6374,-80.4565
Sheryl,Stephens,F,F,37,"Marathons, Triathlons, Polo, Kayaking",38.9876,-81.9656
Victoria,Sweeney,F,A,19,"Road cycling, Paragliding, Marketing, Air hockey",36.5512,-87.001
Jonathan,Owens,N,N,35,"Nature, Card games, Gaming, Painting, Stand-up comedy",43.2497,-89.4993
Dylan,Baird,M,B,35,"Singing, Stock trading, Pool, Boating, Nature",33.1481,-88.1757
Janet,Wheeler,N,F,34,"Advertising, Fashion design, Jujitsu, Equestrian, Journalism",40.6185,-91.9353
Kristen,Hernandez,N,B,38,"Synchronized swimming, Music production, Movies, Gardening, Landscaping",38.3096,-93.5466
Erin,Carrillo,F,A,26,"Bowling, Ethical hacking, Hunting",32.1526,-94.3368
Max,Wagner,N,B,38,"Jazz, Ballet, Basketball",40.3317,-75.9703
David,Dunn,N,B,34,"Mathematics, Horseback riding, Hiking, Bouldering",30.364,-103.665
Sherri,Johnson,F,M,37,"Meditation, Yoga, Skydiving, Weightlifting, Cybersecurity",31.0342,-91.9818
Stephanie,Garrett,F,B,20,"Filmmaking, Snowboarding, Ice skating, Glassblowing, Interior design",34.116,-117.8891
Laura,Moore,F,B,19,"Photography, Polo, Baseball, Rock climbing",38.9561,-81.7619
Monica,Brown,F,M,39,"Teaching, Floristry, Fashion design, Woodworking, Nature",38.8324,-77.196
Brandon,Nash,N,F,32,"Food criticism, Ethical hacking, Cooking, Board games",33.2383,-110.7833
Roger,Patel,M,B,20,"Paragliding, Rock climbing, American football",40.8483,-74.3993
Karen,Long,F,N,38,"Photography, Web design, Interests, Physics, Floristry",39.0642,-95.3324
Danielle,Gonzalez,F,N,21,"American football, Table tennis, Gardening, Polo",41.9399,-74.9123
Thomas,Thomas,M,M,33,"Kayaking, Computer programming, Water polo, Baseball",31.1941,-101.4534
Joshua,Kelley,N,N,38,"Food styling, Art, Shuffleboard, Glassblowing",40.4233,-89.4214
Valerie,Moore,F,N,19,"Muay Thai, Treasure hunting, Roller hockey, Jogging",37.4851,-95.4845
Virginia,Booth,N,N,26,"Bowling, Ballet, Skiing",38.0892,-107.6952
Becky,Carlson,N,M,30,"Fitness, Gymnastics, Darts",57.745,-152.5442
Crystal,Parker,N,N,35,"Literature, Food criticism, Stand-up comedy, Escape rooms, Judo",39.5605,-93.9257
Claudia,French,F,M,37,"Shuffleboard, Treasure hunting, Ceramics",33.3788,-88.0173
Craig,Sanchez,N,M,32,"Nature, Boating, Treasure hunting, Blacksmithing, Darts",35.0004,-78.3313
Lauren,Rogers,F,B,23,"Football, Nature, Yoga, Movies",39.9763,-85.6168
Stacey,Adkins,N,F,38,"Landscaping, Music production, Windsurfing, Cybersecurity",37.8801,-97.2119
Laurie,Novak,F,M,19,"Music production, Pilates, Air hockey, Weightlifting, Triathlons",29.3513,-98.8711
Sarah,Gregory,F,N,28,"Skateboarding, Blacksmithing, Geocaching, Football",34.125,-96.5687
Anna,Mccoy,F,F,37,"Marketing, Mountain biking, Kickboxing, Rock climbing",38.884,-90.1074
Stephen,King,N,F,28,"Baking, Bouldering, Self defense",43.9746,-73.1052
Melissa,Kelly,F,F,23,"Snowboarding, Treasure hunting, Cycling",45.6958,-90.4018
Adam,Williams,M,F,39,"Board games, Table tennis, Judo",36.2215,-100.2621
Thomas,Curtis,M,B,36,"Hiking, Calligraphy, Watercolor, Woodworking",46.9029,-117.34
Dennis,Bryant,M,M,37,"Skateboarding, Board games, Gaming, Muay Thai, Astronomy",40.7495,-73.4856
Thomas,Martin,M,M,21,"Air hockey, Skateboarding, Golf, Marketing",31.1991,-90.0008
Elizabeth,Stewart,N,N,20,"Skydiving, Marathons, Kickboxing",42.6645,-83.1563
Howard,Robinson,M,F,30,"Interior design, Mathematics, Badminton, Snowboarding, Soccer",39.4659,-75.2036
Stephanie,Tucker,N,A,24,"Bar tending, Horseback riding, Acting",40.2497,-75.5887
Marcus,Williams,M,N,30,"Paragliding, Bowling, Polo, Muay Thai",35.7173,-108.1432
Jonathan,Galvan,M,F,22,"Baseball, Shuffleboard, Gardening, Advertising",35.6538,-88.8354
Kevin,Hernandez,M,B,33,"Woodworking, Ballet, Landscaping, Public relations, Lacrosse",36.7904,-89.0132
Ryan,Sullivan,M,B,28,"Music production, Yachting, Video games, Travel",33.3245,-80.413
Jason,Liu,M,B,36,"Music production, Travel, Tennis, Literature",40.8279,-79.5233
Jessica,Dennis,N,N,23,"Hunting, Sailing, Boating, Equestrian",47.7667,-117.0133
Michael,Garcia,M,F,26,"Surfing, Singing, Interests",46.0062,-95.6869
James,Macdonald,M,B,28,"Web design, Board games, Glassblowing, Ballroom dancing",28.5271,-81.2628
Bobby,Wiley,N,F,35,"Painting, Baseball, Boxing, Table tennis, Diving",41.7348,-96.5058
Antonio,Smith,N,M,35,"Triathlons, Running, Mathematics",36.5247,-119.2889
Alison,Yang,N,A,39,"Kayaking, Nature, Rugby",34.4575,-97.1566
Kathy,Cook,F,M,32,"Ballet, Puzzle solving, Reading, Computer programming, Sewing",39.5495,-94.0395
Diana,Werner,F,M,37,"Card games, Bouldering, Salsa, Sailing",33.9357,-79.932
Destiny,Cook,N,F,23,"Geocaching, Sketching, Stock trading, Card games",41.0238,-90.3535
Alexander,Parker,M,A,32,"Darts, Wine tasting, Snowboarding, Swimming",32.8946,-84.4057
Stephanie,Schneider,F,B,18,"Badminton, Rappelling, Treasure hunting, Paragliding",46.4767,-89.9336
Christopher,Davis,N,A,33,"Calligraphy, Art, Ethical hacking, Field hockey, Geocaching",37.4777,-97.3695
Ashley,Callahan,F,F,28,"Calligraphy, Choreography, Filmography",45.1675,-98.7434
Amanda,Park,N,A,19,"Ethical hacking, Synchronized swimming, Polo",40.8192,-76.0614
Samantha,Thomas,F,M,29,"Writing, Kickboxing, Data analysis",34.1012,-106.8974
William,Pollard,M,B,26,"Stand-up comedy, Shuffleboard, Fishing, Badminton, Baking",43.1864,-82.8617
Mark,Velasquez,M,A,20,"Pool, Sewing, Wine tasting, Puzzle solving, Theatre",39.9993,-90.4178
Paul,Griffin,N,F,34,"Food criticism, Darts, Guitar",40.5058,-80.0814
Tina,Garcia,F,B,20,"Bowling, Badminton, Field hockey, Gaming, Mobile app development",44.809,-72.2011
Breanna,Cain,N,A,28,"Muay Thai, Food criticism, Computer programming",37.2288,-120.254
Deborah,Tran,F,A,24,"Skateboarding, Orienteering, Stock trading, Landscaping",47.5093,-112.3578
